phi_deg,psi_deg,r_pitch,r_profile,alpha_deg
278.5000,0.0000,80.0000,70.0000,0.0000
279.0000,0.0000,80.0000,70.0000,0.0000
279.5000,0.0000,80.0000,70.0000,0.0000
280.0000,0.0000,80.0000,70.0000,0.0000
280.5000,0.0000,80.0000,70.0000,0.0000
281.0000,0.0000,80.0000,70.0000,0.0000
281.5000,0.0000,80.0000,70.0000,0.0000
282.0000,0.0000,80.0000,70.0000,0.0000
282.5000,0.0000,80.0000,70.0000,0.0000
283.0000,0.0000,80.0000,70.0000,0.0000
283.5000,0.0000,80.0000,70.0000,0.0000
284.0000,0.0000,80.0000,70.0000,0.0000
284.5000,0.0000,80.0000,70.0000,0.0000
285.0000,0.0000,80.0000,70.0000,0.0000
285.5000,0.0000,80.0000,70.0000,0.0000
286.0000,0.0000,80.0000,70.0000,0.0000
286.5000,0.0000,80.0000,70.0000,0.0000
287.0000,0.0000,80.0000,70.0000,0.0000
287.5000,0.0000,80.0000,70.0000,0.0000
288.0000,0.0000,80.0000,70.0000,0.0000
288.5000,0.0000,80.0000,70.0000,0.0000
289.0000,0.0000,80.0000,70.0000,0.0000
289.5000,0.0000,80.0000,70.0000,0.0000
290.0000,0.0000,80.0000,70.0000,27.0447
290.5000,0.0001,80.0001,70.0001,27.0152
291.0000,0.0010,80.0008,70.0008,26.9388
291.5000,0.0035,80.0027,70.0028,26.8106
292.0000,0.0084,80.0065,70.0068,26.6297
292.5000,0.0163,80.0127,70.0133,26.3957
293.0000,0.0280,80.0218,70.0232,26.1081
293.5000,0.0444,80.0345,70.0371,25.7666
294.0000,0.0660,80.0513,70.0558,25.3712
294.5000,0.0936,80.0728,70.0798,24.9220
295.0000,0.1278,80.0994,70.1100,24.4193
295.5000,0.1693,80.1317,70.1470,23.8637
296.0000,0.2185,80.1701,70.1915,23.2561
296.5000,0.2762,80.2150,70.2442,22.5978
297.0000,0.3427,80.2668,70.3056,21.8901
297.5000,0.4185,80.3260,70.3763,21.1350
298.0000,0.5041,80.3929,70.4569,20.3346
298.5000,0.5997,80.4677,70.5477,19.4917
299.0000,0.7059,80.5508,70.6494,18.6091
299.5000,0.8227,80.6424,70.7620,17.6903
300.0000,0.9504,80.7426,70.8860,16.7391
300.5000,1.0892,80.8517,71.0214,15.7594
301.0000,1.2393,80.9698,71.1684,14.7559
301.5000,1.4005,81.0970,71.3269,13.7333
302.0000,1.5730,81.2333,71.4967,12.6965
302.5000,1.7567,81.3786,71.6776,11.6509
303.0000,1.9515,81.5331,71.8694,10.6017
303.5000,2.1572,81.6965,72.0715,9.5543
304.0000,2.3736,81.8688,72.2834,8.5143
304.5000,2.6005,82.0497,72.5045,7.4869
305.0000,2.8374,82.2392,72.7343,6.4774
305.5000,3.0841,82.4369,72.9718,5.4908
306.0000,3.3401,82.6426,73.2164,4.5318
306.5000,3.6050,82.8559,73.4672,3.6050
307.0000,3.8783,83.0764,73.7234,2.7145
307.5000,4.1594,83.3038,73.9841,1.8640
308.0000,4.4477,83.5377,74.2486,1.0570
308.5000,4.7426,83.7775,74.5158,0.2964
309.0000,5.0435,84.0227,74.7852,0.4153
309.5000,5.3497,84.2728,75.0557,1.0759
310.0000,5.6604,84.5273,75.3267,1.6835
310.5000,5.9750,84.7856,75.5974,2.2368
311.0000,6.2927,85.0470,75.8672,2.7348
311.5000,6.6128,85.3110,76.1353,3.1767
312.0000,6.9344,85.5768,76.4010,3.5621
312.5000,7.2567,85.8439,76.6640,3.8909
313.0000,7.5791,86.1116,76.9235,4.1632
313.5000,7.9007,86.3792,77.1790,4.3796
314.0000,8.2208,86.6461,77.4302,4.5405
314.5000,8.5385,86.9115,77.6765,4.6468
315.0000,8.8531,87.1748,77.9175,4.6996
315.5000,9.1638,87.4354,78.1530,4.7001
316.0000,9.4700,87.6926,78.3825,4.6497
316.5000,9.7709,87.9458,78.6057,4.5499
317.0000,10.0658,88.1944,78.8224,4.4024
317.5000,10.3541,88.4378,79.0323,4.2090
318.0000,10.6352,88.6754,79.2353,3.9719
318.5000,10.9085,88.9068,79.4312,3.6931
319.0000,11.1734,89.1313,79.6197,3.3750
319.5000,11.4294,89.3486,79.8008,3.0199
320.0000,11.6761,89.5583,79.9744,2.6303
320.5000,11.9130,89.7598,80.1404,2.2091
321.0000,12.1399,89.9530,80.2987,1.7588
321.5000,12.3563,90.1375,80.4493,1.2826
322.0000,12.5620,90.3130,80.5923,0.7833
322.5000,12.7568,90.4793,80.7275,0.2642
323.0000,12.9405,90.6362,80.8551,0.2717
323.5000,13.1130,90.7838,80.9750,0.8211
324.0000,13.2742,90.9217,81.0873,1.3806
324.5000,13.4243,91.0502,81.1921,1.9469
325.0000,13.5631,91.1691,81.2894,2.5166
325.5000,13.6908,91.2786,81.3795,3.0864
326.0000,13.8076,91.3788,81.4622,3.6527
326.5000,13.9138,91.4698,81.5379,4.2123
327.0000,14.0094,91.5519,81.6066,4.7618
327.5000,14.0950,91.6254,81.6686,5.2981
328.0000,14.1708,91.6905,81.7239,5.8178
328.5000,14.2373,91.7476,81.7729,6.3180
329.0000,14.2949,91.7971,81.8158,6.7956
329.5000,14.3442,91.8394,81.8529,7.2478
330.0000,14.3857,91.8750,81.8844,7.6718
330.5000,14.4199,91.9044,81.9106,8.0650
331.0000,14.4475,91.9281,81.9321,8.4249
331.5000,14.4691,91.9467,81.9491,8.7493
332.0000,14.4854,91.9608,81.9621,9.0359
332.5000,14.4972,91.9709,81.9715,9.2827
333.0000,14.5051,91.9777,81.9780,9.4880
333.5000,14.5100,91.9819,81.9819,9.6499
334.0000,14.5124,91.9840,81.9840,9.7671
334.5000,14.5134,91.9848,81.9848,9.8383
335.0000,14.5135,91.9849,81.9849,9.8662
335.5000,14.5135,91.9849,81.9849,0.0000
336.0000,14.5135,91.9849,81.9849,0.0000
336.5000,14.5135,91.9849,81.9849,0.0000
337.0000,14.5135,91.9849,81.9849,0.0000
337.5000,14.5135,91.9849,81.9849,0.0000
338.0000,14.5135,91.9849,81.9849,0.0000
338.5000,14.5135,91.9849,81.9849,0.0000
339.0000,14.5135,91.9849,81.9849,0.0000
339.5000,14.5135,91.9849,81.9849,0.0000
340.0000,14.5135,91.9849,81.9849,0.0000
340.5000,14.5135,91.9849,81.9849,0.0000
341.0000,14.5135,91.9849,81.9849,0.0000
341.5000,14.5135,91.9849,81.9849,0.0000
342.0000,14.5135,91.9849,81.9849,0.0000
342.5000,14.5135,91.9849,81.9849,0.0000
343.0000,14.5135,91.9849,81.9849,0.0000
343.5000,14.5135,91.9849,81.9849,0.0000
344.0000,14.5135,91.9849,81.9849,0.0000
344.5000,14.5135,91.9849,81.9849,0.0000
345.0000,14.5135,91.9849,81.9849,0.0000
345.5000,14.5135,91.9849,81.9849,0.0000
346.0000,14.5135,91.9849,81.9849,0.0000
346.5000,14.5135,91.9849,81.9849,0.0000
347.0000,14.5135,91.9849,81.9849,0.0000
347.5000,14.5135,91.9849,81.9849,0.0000
348.0000,14.5135,91.9849,81.9849,0.0000
348.5000,14.5135,91.9849,81.9849,0.0000
349.0000,14.5135,91.9849,81.9849,0.0000
349.5000,14.5135,91.9849,81.9849,0.0000
350.0000,14.5135,91.9849,81.9849,0.0000
350.5000,14.5135,91.9849,81.9849,0.0000
351.0000,14.5135,91.9849,81.9849,0.0000
351.5000,14.5135,91.9849,81.9849,0.0000
352.0000,14.5135,91.9849,81.9849,0.0000
352.5000,14.5135,91.9849,81.9849,0.0000
353.0000,14.5135,91.9849,81.9849,0.0000
353.5000,14.5135,91.9849,81.9849,0.0000
354.0000,14.5135,91.9849,81.9849,0.0000
354.5000,14.5135,91.9849,81.9849,0.0000
355.0000,14.5135,91.9849,81.9849,0.0000
355.5000,14.5135,91.9849,81.9849,0.0000
356.0000,14.5135,91.9849,81.9849,0.0000
356.5000,14.5135,91.9849,81.9849,0.0000
357.0000,14.5135,91.9849,81.9849,0.0000
357.5000,14.5135,91.9849,81.9849,0.0000
358.0000,14.5135,91.9849,81.9849,0.0000
358.5000,14.5135,91.9849,81.9849,0.0000
359.0000,14.5135,91.9849,81.9849,0.0000
359.5000,14.5135,91.9849,81.9849,0.0000
